"","TF","target"
"1097","AR","HOXC9"
"1098","AR","HOXC10"
"1099","AR","HPCAL1"
"1100","AR","AGFG2"
"1101","AR","HRH1"
"1102","AR","HSD17B3"
"1103","AR","HSD17B2"
"1104","AR","HSF2"
"1105","AR","HSPA5"
"1106","AR","HSPB2"
"1107","AR","IGSF3"
"1108","AR","DNAJB1"
"1109","AR","HSPG2"
"1110","AR","FOXN2"
"1111","AR","HTR1B"
"1112","AR","HTR1D"
"1113","AR","HTR2B"
"1114","AR","HTR3A"
"1115","AR","HTR5A"
"1116","AR","HTR7"
"1117","AR","TNC"
"1118","AR","IARS"
"1119","AR","ID1"
"1120","AR","ID2"
"1121","AR","ID3"
"1122","AR","SP110"
"1123","AR","IFNGR2"
"1124","AR","IGBP1"
"1125","AR","IGF1"
"1126","AR","IGF2R"
"1127","AR","IGFBP1"
"1128","AR","IGFBP7"
"1129","AR","CYR61"
"1130","AR","RBPJ"
"1131","AR","IGLC1"
"1132","AR","IGLC2"
"1133","AR","IGLC3"
"1134","AR","IKBKB"
"1135","AR","IL1RAP"
"1136","AR","IL4"
"1137","AR","IL4R"
"1138","AR","IL6R"
"1139","AR","IL7R"
"1140","AR","IL12A"
"1141","AR","IL12B"
"1142","AR","IL12RB2"
"1143","AR","IL13RA1"
"1144","AR","IL15"
"1145","AR","IL16"
"1146","AR","TNFRSF9"
"1147","AR","IL18"
"1148","AR","FOXK2"
"1149","AR","ILF3"
"1150","AR","IMPA2"
"1151","AR","IMPG1"
"1152","AR","ING1"
"1153","AR","INPP1"
"1154","AR","INPP5B"
"1155","AR","INSR"
"1156","AR","EIF3E"
"1157","AR","ITGA6"
"1158","AR","IREB2"
"1159","AR","IRF2"
"1160","AR","IRS1"
"1161","AR","ITGA1"
"1162","AR","ITGA3"
"1163","AR","ITGA5"
"1164","AR","ITGA7"
"1165","AR","ITGAE"
"1166","AR","ITGAV"
"1167","AR","ITGB1"
"1168","AR","ITGB2"
"1169","AR","ITGB3"
"1170","AR","ITGB5"
"1171","AR","ITGB6"
"1172","AR","ITGB8"
"1173","AR","ITPK1"
"1174","AR","ITPKA"
"1175","AR","ITPKB"
"1176","AR","ITPR1"
"1177","AR","ITPR2"
"1178","AR","JAK1"
"1179","AR","JARID2"
"1180","AR","JUNB"
"1181","AR","CD82"
"1182","AR","KCNA7"
"1183","AR","KCNB1"
"1184","AR","KCND2"
"1185","AR","KCND3"
"1186","AR","KCNE1"
"1187","AR","KCNH1"
"1188","AR","KCNJ2"
"1189","AR","KCNJ5"
"1190","AR","KCNJ6"
"1191","AR","KCNJ10"
"1192","AR","KCNJ15"
"1193","AR","KCNJ16"
"1194","AR","KCNK2"
"1195","AR","KCNK3"
"1196","AR","KCNMA1"
"1197","AR","KCNN3"
"1198","AR","KCNN4"
"1199","AR","KCNQ3"
"1200","AR","KIF3C"
"1201","AR","KIF5C"
"1202","AR","KLRD1"
"1203","AR","KIF25"
"1204","AR","KPNA1"
"1205","AR","KPNA2"
"1206","AR","KPNA4"
"1207","AR","KPNA5"
"1208","AR","IPO5"
"1209","AR","KRT5"
"1210","AR","KRT6A"
"1211","AR","KRT12"
"1212","AR","KRT31"
"1213","AR","KRT81"
"1214","AR","KTN1"
"1215","AR","LAD1"
"1216","AR","AFF3"
"1217","AR","LAG3"
"1218","AR","LAMA2"
"1219","AR","LAMA3"
"1220","AR","LAMA4"
"1221","AR","LAMA5"
"1222","AR","LAMB1"
"1223","AR","LAMB3"
"1224","AR","LAMC1"
"1225","AR","LAMC2"
"1226","AR","LAMP2"
"1227","AR","STMN1"
"1228","AR","LASP1"
"1229","AR","LBR"
"1230","AR","LCT"
"1231","AR","LDLR"
"1232","AR","LEPR"
"1233","AR","LGALS8"
"1234","AR","LHB"
"1235","AR","LIF"
"1236","AR","LIFR"
"1237","AR","ABLIM1"
"1238","AR","LIMS1"
"1239","AR","LIPC"
"1240","AR","FADS1"
"1241","AR","LMNA"
"1242","AR","LMO7"
"1243","AR","LOXL1"
"1244","AR","LOXL2"
"1245","AR","LPP"
"1246","AR","LRP1"
"1247","AR","LRP6"
"1248","AR","LRP5"
"1249","AR","LSAMP"
"1250","AR","LSS"
"1251","AR","LTBP1"
"1252","AR","LTBP2"
"1253","AR","LTBR"
"1254","AR","LUM"
"1255","AR","LY75"
"1256","AR","LYN"
"1257","AR","TACSTD2"
"1258","AR","TM4SF1"
"1259","AR","MARCKS"
"1260","AR","MXD1"
"1261","AR","MAD2L1"
"1262","AR","SMAD1"
"1263","AR","SMAD4"
"1264","AR","SMAD6"
"1265","AR","SMAD7"
"1266","AR","SMAD9"
"1267","AR","MAN1A1"
"1268","AR","MAN2A1"
"1269","AR","MANBA"
"1270","AR","MAP1A"
"1271","AR","MAP1B"
"1272","AR","MAP2"
"1273","AR","MAP4"
"1274","AR","MAS1"
"1275","AR","MAT2A"
"1276","AR","MATN1"
"1277","AR","MATN2"
"1278","AR","MAX"
"1279","AR","MB"
"1280","AR","MBNL1"
"1281","AR","MBP"
"1282","AR","MCC"
"1283","AR","MCL1"
"1284","AR","MCM6"
"1285","AR","MDM4"
"1286","AR","ME1"
"1287","AR","ME2"
"1288","AR","MECP2"
"1289","AR","MEF2A"
"1290","AR","MEF2C"
"1291","AR","MEF2D"
"1292","AR","MEIS1"
"1293","AR","MEIS2"
"1294","AR","MAP3K4"
"1295","AR","MAP3K5"
"1296","AR","MET"
"1297","AR","MFAP1"
"1298","AR","MFGE8"
"1299","AR","MGAT5"
"1300","AR","KITLG"
"1301","AR","MGMT"
"1302","AR","CIITA"
"1303","AR","CD99"
"1304","AR","MICB"
"1305","AR","MIPEP"
"1306","AR","MITF"
"1307","AR","MLH1"
"1308","AR","MAP3K9"
"1309","AR","MLLT1"
"1310","AR","AFF1"
"1311","AR","MLLT3"
"1312","AR","MLLT4"
"1313","AR","NR3C2"
"1314","AR","TRPM1"
"1315","AR","MME"
"1316","AR","MMP2"
"1317","AR","MMP10"
"1318","AR","MMP19"
"1319","AR","MNAT1"
"1320","AR","MNT"
"1321","AR","MOV10"
"1322","AR","ABCC1"
"1323","AR","MYO1B"
"1324","AR","CITED1"
"1325","AR","MSH3"
"1326","AR","MSH5"
"1327","AR","MSN"
"1328","AR","MSRA"
"1329","AR","MT2A"
"1330","AR","MTAP"
"1331","AR","MTCP1"
"1332","AR","MTHFD1"
"1333","AR","MYO1F"
"1334","AR","MTR"
"1335","AR","MTRR"
"1336","AR","MUSK"
"1337","AR","MX1"
"1338","AR","MXI1"
"1339","AR","MYBPC1"
"1340","AR","MYBPH"
"1341","AR","MYCL1"
"1342","AR","MYF5"
"1343","AR","MYF6"
"1344","AR","MYH2"
"1345","AR","MYH8"
"1346","AR","MYH9"
"1347","AR","MYH11"
"1348","AR","MYL1"
"1349","AR","MYL2"
"1350","AR","MYL4"
"1351","AR","MYLK"
"1352","AR","MYO1D"
"1353","AR","MYO1E"
"1354","AR","MYO5A"
"1355","AR","MYO5B"
"1356","AR","MYO6"
"1357","AR","MYO7B"
"1358","AR","MYO9A"
"1359","AR","MYO9B"
"1360","AR","MYO10"
"1361","AR","PPP1R12A"
"1362","AR","PPP1R12B"
"1363","AR","MYT1"
"1364","AR","NAB1"
"1365","AR","NACA"
"1366","AR","HNRNPM"
"1367","AR","NAP1L4"
"1368","AR","NASP"
"1369","AR","NBN"
"1370","AR","NCAM1"
"1371","AR","NCAM2"
"1372","AR","NCBP1"
"1373","AR","NCK1"
"1374","AR","NDP"
"1375","AR","NDUFA5"
"1376","AR","NDUFC1"
"1377","AR","NDUFS3"
"1378","AR","NDUFS6"
"1379","AR","NDUFV2"
"1380","AR","NEDD4"
"1381","AR","SEPT2"
"1382","AR","NEK1"
"1383","AR","NEK3"
"1384","AR","NF1"
"1385","AR","NF2"
"1386","AR","NFATC1"
"1387","AR","NFATC2"
"1388","AR","NFIA"
"1389","AR","NFATC3"
"1390","AR","NFE2L1"
"1391","AR","NFE2L2"
"1392","AR","NFIB"
"1393","AR","NFIC"
"1394","AR","NFIL3"
"1395","AR","NFIX"
"1396","AR","NFKBIL1"
"1397","AR","NFX1"
"1398","AR","NFYA"
"1399","AR","NFYC"
"1400","AR","NGF"
"1401","AR","NID1"
"1402","AR","NINJ2"
"1403","AR","NNAT"
"1404","AR","NME1"
"1405","AR","NQO2"
"1406","AR","NMT1"
"1407","AR","NNMT"
"1408","AR","NOP2"
"1409","AR","CNOT4"
"1410","AR","NOTCH2"
"1411","AR","NOTCH3"
"1412","AR","NPAS2"
"1413","AR","NPC1"
"1414","AR","NPHP1"
"1415","AR","NPR3"
"1416","AR","SLC11A2"
"1417","AR","NRCAM"
"1418","AR","YBX1"
"1419","AR","NT5E"
"1420","AR","NTF4"
"1421","AR","NTHL1"
"1422","AR","NTRK3"
"1423","AR","ROR1"
"1424","AR","ROR2"
"1425","AR","DDR2"
"1426","AR","NTSR1"
"1427","AR","NUMA1"
"1428","AR","NUP98"
"1429","AR","NR4A2"
"1430","AR","OAZ1"
"1431","AR","OMD"
"1432","AR","OPCML"
"1433","AR","OPHN1"
"1434","AR","OPRD1"
"1435","AR","OR2C1"
"1436","AR","SLC22A18"
"1437","AR","OSBP"
"1438","AR","CLDN11"
"1439","AR","OXCT1"
"1440","AR","OXTR"
"1441","AR","P4HA1"
"1442","AR","PAFAH2"
"1443","AR","PAK1"
"1444","AR","PAK2"
"1445","AR","PALM"
"1446","AR","PAM"
"1447","AR","PAPPA"
"1448","AR","PARK2"
"1449","AR","PARN"
"1450","AR","PAX5"
"1451","AR","PAX7"
"1452","AR","PDCL"
"1453","AR","PBX1"
"1454","AR","PBX3"
"1455","AR","PCCA"
"1456","AR","PCDHGC3"
"1457","AR","PCDH7"
"1458","AR","PCDH9"
"1459","AR","SERPINA5"
"1460","AR","PCMT1"
"1461","AR","PCNT"
"1462","AR","PCSK5"
"1463","AR","PDE1A"
"1464","AR","PDE1C"
"1465","AR","PDE4B"
"1466","AR","PDE4D"
"1467","AR","PDE6A"
"1468","AR","PDE8A"
"1469","AR","PDE9A"
"1470","AR","PDGFRA"
"1471","AR","ENPP1"
"1472","AR","ENPP2"
"1473","AR","ENPP3"
"1474","AR","SLC26A4"
"1475","AR","PDZK1"
"1476","AR","PECAM1"
"1477","AR","PER1"
"1478","AR","PET112"
"1479","AR","PEX1"
"1480","AR","PEX13"
"1481","AR","PEX14"
"1482","AR","PF4"
"1483","AR","PF4V1"
"1484","AR","PFDN1"
"1485","AR","PFDN4"
"1486","AR","ATP8B1"
"1487","AR","PFKFB2"
"1488","AR","VIT"
"1489","AR","PFKP"
"1490","AR","PFN2"
"1491","AR","CDK14"
"1492","AR","PGD"
"1493","AR","PGF"
"1494","AR","PGK1"
"1495","AR","PGM3"
"1496","AR","PGM5"
"1497","AR","PHEX"
"1498","AR","PHF2"
"1499","AR","PHKA1"
"1500","AR","PHKG2"
"1501","AR","SERPINA1"
"1502","AR","SERPINB6"
"1503","AR","SERPINE2"
"1504","AR","PIK3C2B"
"1505","AR","PIK3C2G"
"1506","AR","PIK3C3"
"1507","AR","PIK3CA"
"1508","AR","PIK3CB"
"1509","AR","PIM1"
"1510","AR","PIK3CD"
"1511","AR","PIK3R1"
"1512","AR","PI4KA"
"1513","AR","PI4KB"
"1514","AR","PIN1P1"
"1515","AR","PIP4K2A"
"1516","AR","PITPNA"
"1517","AR","PITX2"
"1518","AR","PKD2"
"1519","AR","PKHD1"
"1520","AR","PKM2"
"1521","AR","PKNOX1"
"1522","AR","PKP1"
"1523","AR","PLAGL2"
"1524","AR","PLCB4"
"1525","AR","PLCG1"
"1526","AR","PLCG2"
"1527","AR","PLEC"
"1528","AR","PLG"
"1529","AR","PLGLB2"
"1530","AR","PLGLB1"
"1531","AR","FXYD3"
"1532","AR","PLOD1"
"1533","AR","PLOD2"
"1534","AR","PLS3"
"1535","AR","PLSCR1"
"1536","AR","PLTP"
"1537","AR","PLXNA2"
"1538","AR","PLXNB1"
"1539","AR","PMAIP1"
"1540","AR","PNOC"
"1541","AR","PMP22"
"1542","AR","PMS1"
"1543","AR","EXOSC9"
"1544","AR","EXOSC10"
"1545","AR","PRRX1"
"1546","AR","UBL3"
"1547","AR","SEPT4"
"1548","AR","POLA1"
"1549","AR","POLR2A"
"1550","AR","POLR2B"
"1551","AR","POLR2E"
"1552","AR","POLR2J"
"1553","AR","POLRMT"
"1554","AR","PON2"
"1555","AR","PPA1"
"1556","AR","PPARA"
"1557","AR","PPARD"
"1558","AR","PPEF1"
"1559","AR","PPM1B"
"1560","AR","PPP1CB"
"1561","AR","PPP1CC"
"1562","AR","PPP1R2"
"1563","AR","PPP1R3C"
"1564","AR","PPP1R7"
"1565","AR","PPP1R10"
"1566","AR","PPP2CB"
"1567","AR","PPP2R1A"
"1568","AR","PPP2R1B"
"1569","AR","PPP2R2B"
"1570","AR","PPP2R3A"
"1571","AR","PPP2R4"
"1572","AR","PPP2R5A"
"1573","AR","PPP2R5C"
"1574","AR","PPP3CA"
"1575","AR","PPP3CB"
"1576","AR","PPP3R1"
"1577","AR","PRCP"
"1578","AR","PREP"
"1579","AR","PRIM1"
"1580","AR","PRIM2"
"1581","AR","PRKAA2"
"1582","AR","PRKAB2"
"1583","AR","PRKACB"
"1584","AR","PKIA"
"1585","AR","PKIB"
"1586","AR","PRKCD"
"1587","AR","PRKCE"
"1588","AR","PRKCH"
"1589","AR","PRKCI"
"1590","AR","PKN2"
"1591","AR","PRKD1"
"1592","AR","PRKG1"
"1593","AR","MAPK4"
"1594","AR","MAPK6"
"1595","AR","MAPK8"
"1596","AR","MAPK10"
"1597","AR","MAP2K1"
"1598","AR","MAP2K2"
"1599","AR","MAP2K5"
"1600","AR","EIF2AK2"
"1601","AR","DNAJC3"
"1602","AR","PRKX"
"1603","AR","PRKY"
"1604","AR","PRLR"
"1605","AR","PROC"
"1606","AR","PROX1"
"1607","AR","PRPS1"
"1608","AR","PRRG1"
"1609","AR","LGMN"
"1610","AR","TMPRSS15"
"1611","AR","HTRA1"
"1612","AR","PSEN1"
"1613","AR","PSEN2"
"1614","AR","PSG1"
"1615","AR","PSG4"
"1616","AR","PSG5"
"1617","AR","PSG6"
"1618","AR","PSG7"
"1619","AR","PSG11"
"1620","AR","PSMA1"
"1621","AR","PSMA2"
"1622","AR","PSMA5"
"1623","AR","PSMB1"
"1624","AR","PSMB2"
"1625","AR","PSMB7"
"1626","AR","PYY"
"1627","AR","PSMC1"
"1628","AR","PSMC4"
"1629","AR","PSMD1"
"1630","AR","PSMD2"
"1631","AR","PSMD3"
"1632","AR","PSMD8"
"1633","AR","PSMD12"
"1634","AR","PTCH1"
"1635","AR","PTGDR"
"1636","AR","PTGER4"
"1637","AR","PTGFR"
"1638","AR","PTGFRN"
"1639","AR","PTGIS"
"1640","AR","PTK2"
"1641","AR","PTK7"
"1642","AR","PTMS"
"1643","AR","QSOX1"
"1644","AR","PTPN2"
"1645","AR","PTPN3"
"1646","AR","PTPN4"
"1647","AR","PTPN9"
"1648","AR","PTPN12"
"1649","AR","PTPN13"
"1650","AR","PTPN14"
"1651","AR","PTPRB"
"1652","AR","PTPRC"
"1653","AR","PTPRD"
"1654","AR","PTPRE"
"1655","AR","PTPRF"
"1656","AR","PTPRG"
"1657","AR","PTPRJ"
"1658","AR","PTPRK"
"1659","AR","PTPRM"
"1660","AR","PTPRO"
"1661","AR","PTPRR"
"1662","AR","PTX3"
"1663","AR","PURB"
"1664","AR","PVT1"
"1665","AR","PXN"
"1666","AR","PYGB"
"1667","AR","RAB3B"
"1668","AR","RAB27A"
"1669","AR","RAB5C"
"1670","AR","RAD21"
"1671","AR","RAD23A"
"1672","AR","RAD23B"
"1673","AR","RAD51B"
"1674","AR","MOK"
"1675","AR","RAF1"
"1676","AR","RALA"
"1677","AR","RALGDS"
"1678","AR","RANBP2"
"1679","AR","RANGAP1"
"1680","AR","RAP1A"
"1681","AR","RAP1GDS1"
"1682","AR","RAP2B"
"1683","AR","RARRES1"
"1684","AR","RARRES2"
"1685","AR","RASA1"
"1686","AR","RASA2"
"1687","AR","RASGRF1"
"1688","AR","RB1"
"1689","AR","RBBP4"
"1690","AR","RBBP7"
"1691","AR","RBBP8"
"1692","AR","RBM3"
"1693","AR","RBMS1"
"1694","AR","RBMS2"
"1695","AR","RCN1"
"1696","AR","RCN2"
"1697","AR","RDH5"
"1698","AR","PRPH2"
"1699","AR","RDX"
"1700","AR","REN"
"1701","AR","UPF1"
"1702","AR","REV3L"
"1703","AR","RFC1"
"1704","AR","RFC4"
"1705","AR","RFX1"
"1706","AR","RFX2"
"1707","AR","RFX3"
"1708","AR","RGS1"
"1709","AR","RGS2"
"1710","AR","RGS3"
"1711","AR","RGS4"
"1712","AR","RGS7"
"1713","AR","RGS12"
"1714","AR","RGS13"
"1715","AR","RHCE"
"1716","AR","RHD"
"1717","AR","RIT2"
"1718","AR","RIT1"
"1719","AR","RLF"
"1720","AR","SNORA63"
"1721","AR","BRD2"
"1722","AR","ABCE1"
"1723","AR","SNORA73A"
"1724","AR","ROBO1"
"1725","AR","ROCK1"
"1726","AR","RORA"
"1727","AR","RORC"
"1728","AR","ROS1"
"1729","AR","RP1"
"1730","AR","RP2"
"1731","AR","RPGR"
"1732","AR","RPA3"
"1733","AR","RPL3"
"1734","AR","RPL10"
"1735","AR","RPL13"
"1736","AR","RPL15"
"1737","AR","RPL23A"
"1738","AR","RPL26"
"1739","AR","RPL31"
"1740","AR","RPL35A"
"1741","AR","RPL37A"
"1742","AR","RPLP1"
"1743","AR","MRPL12"
"1744","AR","RPN1"
"1745","AR","RPS4X"
"1746","AR","RPS6"
"1747","AR","RPS6KA2"
"1748","AR","RPS6KA3"
"1749","AR","RPS12"
"1750","AR","RPS18"
"1751","AR","RRAD"
"1752","AR","RRBP1"
"1753","AR","RREB1"
"1754","AR","RRM2"
"1755","AR","RTKN"
"1756","AR","CLIP1"
"1757","AR","RTN1"
"1758","AR","RTN2"
"1759","AR","RYK"
"1760","AR","RYR3"
"1761","AR","S100A1"
"1762","AR","SORT1"
"1763","AR","S100A2"
"1764","AR","S100A10"
"1765","AR","S100A13"
"1766","AR","VPS52"
"1767","AR","SAFB"
"1768","AR","SAG"
"1769","AR","SATB1"
"1770","AR","MSMO1"
"1771","AR","ATXN1"
"1772","AR","ATXN2"
"1773","AR","ATXN7"
"1774","AR","SCN2A"
"1775","AR","SCN3A"
"1776","AR","SCN5A"
"1777","AR","SCN7A"
"1778","AR","SCN9A"
"1779","AR","SCN10A"
"1780","AR","SCNN1A"
"1781","AR","SCO1"
"1782","AR","SCT"
"1783","AR","SCTR"
"1784","AR","SRL"
"1785","AR","CCL20"
"1786","AR","CXCL6"
"1787","AR","CXCL5"
"1788","AR","SDC2"
"1789","AR","SDC4"
"1790","AR","SDHB"
"1791","AR","SEC14L1"
"1792","AR","TRAPPC2"
"1793","AR","SELPLG"
"1794","AR","SEPW1"
"1795","AR","MAP2K4"
"1796","AR","SFPQ"
"1797","AR","SFRP4"
"1798","AR","SFRP5"
"1799","AR","SRSF3"
"1800","AR","SFSWAP"
"1801","AR","TRA2B"
"1802","AR","SGCD"
"1803","AR","SGCG"
"1804","AR","SGK1"
"1805","AR","SCG5"
"1806","AR","SGTA"
"1807","AR","SH3BGRL"
"1808","AR","ITSN1"
"1809","AR","SH3GL1"
"1810","AR","SHB"
"1811","AR","SHC1"
"1812","AR","FBXW4"
"1813","AR","SIAH2"
"1814","AR","ST3GAL2"
"1815","AR","ST3GAL4"
"1816","AR","ST3GAL3"
"1817","AR","ST8SIA1"
"1818","AR","STIL"
"1819","AR","SIM1"
"1820","AR","SIM2"
"1821","AR","SIX1"
"1822","AR","SKI"
"1823","AR","SKIL"
"1824","AR","SKP1"
"1825","AR","SKP2"
"1826","AR","SLA"
"1827","AR","SLC1A2"
"1828","AR","SLC1A3"
"1829","AR","SLC4A3"
"1830","AR","SLC1A5"
"1831","AR","SLC2A1"
"1832","AR","SLC2A2"
"1833","AR","SLC2A5"
"1834","AR","SLC3A1"
"1835","AR","SLC4A2"
"1836","AR","SMTN"
"1837","AR","SLC5A3"
"1838","AR","SLC6A6"
"1839","AR","SLC7A1"
"1840","AR","SLC8A1"
"1841","AR","SLC9A1"
"1842","AR","SLC9A5"
"1843","AR","SLC12A2"
"1844","AR","SLC12A3"
"1845","AR","SLC16A1"
"1846","AR","SLC16A2"
"1847","AR","SLC20A1"
"1848","AR","SLC20A2"
"1849","AR","SLCO2A1"
"1850","AR","SLC22A1"
"1851","AR","SLC22A3"
"1852","AR","SLC22A5"
"1853","AR","SLIT1"
"1854","AR","SLIT3"
"1855","AR","SLN"
"1856","AR","SNAI2"
"1857","AR","HLTF"
"1858","AR","SMARCC1"
"1859","AR","SMPD2"
"1860","AR","SMS"
"1861","AR","SNAP25"
"1862","AR","SNAPC1"
"1863","AR","SNCA"
"1864","AR","SNRPA1"
"1865","AR","SNRPB2"
"1866","AR","SNRPC"
"1867","AR","SNRPE"
"1868","AR","SNRPN"
"1869","AR","SNTB1"
"1870","AR","SNX1"
"1871","AR","SOAT1"
"1872","AR","SOD2"
"1873","AR","SORD"
"1874","AR","SORL1"
"1875","AR","SOS2"
"1876","AR","SOX4"
"1877","AR","SOX5"
"1878","AR","SOX9"
"1879","AR","SOX11"
"1880","AR","SOX12"
"1881","AR","SP2"
"1882","AR","SP3"
"1883","AR","SP100"
"1884","AR","SPAG1"
"1885","AR","UAP1"
"1886","AR","SPARC"
"1887","AR","SPG7"
"1888","AR","SPINK2"
"1889","AR","SPOCK1"
"1890","AR","SPTAN1"
"1891","AR","SPTBN1"
"1892","AR","SREBF2"
"1893","AR","SRM"
"1894","AR","SRP9"
"1895","AR","SRP14"
"1896","AR","SRP54"
"1897","AR","SRP72"
"1898","AR","SRPK2"
"1899","AR","SSB"
"1900","AR","SSFA2"
"1901","AR","SSR3"
"1902","AR","ST5"
"1903","AR","STAT2"
"1904","AR","STAT4"
"1905","AR","STC1"
"1906","AR","STK4"
"1907","AR","CDKL5"
"1908","AR","STK10"
"1909","AR","STRN"
"1910","AR","STXBP1"
"1911","AR","STXBP3"
"1912","AR","SUPT5H"
"1913","AR","ABCC8"
"1914","AR","SURF2"
"1915","AR","SURF4"
"1916","AR","SUV39H1"
"1917","AR","SVIL"
"1918","AR","VAMP2"
"1919","AR","SYN2"
"1920","AR","SYT1"
"1921","AR","TACC1"
"1922","AR","ADAM17"
"1923","AR","TACR1"
"1924","AR","TAF6"
"1925","AR","TAF11"
"1926","AR","MAP3K7"
"1927","AR","TAP2"
"1928","AR","TBX1"
"1929","AR","TBCD"
"1930","AR","TBCE"
"1931","AR","TBL1X"
"1932","AR","TBX15"
"1933","AR","TBXAS1"
"1934","AR","TCEA3"
"1935","AR","TCF4"
"1936","AR","ZEB1"
"1937","AR","TCF12"
"1938","AR","TCF20"
"1939","AR","VPS72"
"1940","AR","TCP11"
"1941","AR","TCTA"
"1942","AR","DYNLT1"
"1943","AR","TDG"
"1944","AR","TDO2"
"1945","AR","PRDX2"
"1946","AR","TEAD1"
"1947","AR","TEC"
"1948","AR","TEK"
"1949","AR","TERC"
"1950","AR","NR2F2"
"1951","AR","TFDP2"
"1952","AR","TFE3"
"1953","AR","TFPI"
"1954","AR","TGFBI"
"1955","AR","TGFBR1"
"1956","AR","TGM4"
"1957","AR","TGFBR2"
"1958","AR","TGFBR3"
"1959","AR","TGIF1"
"1960","AR","TGM2"
"1961","AR","THBS1"
"1962","AR","THOP1"
"1963","AR","THRA"
"1964","AR","THRB"
"1965","AR","THY1"
"1966","AR","TIA1"
"1967","AR","TIAM1"
"1968","AR","TIE1"
"1969","AR","TIMP2"
"1970","AR","TIMP3"
"1971","AR","TIMP4"
"1972","AR","TKT"
"1973","AR","TLE1"
"1974","AR","TLE3"
"1975","AR","TLE4"
"1976","AR","TLN1"
"1977","AR","TLR2"
"1978","AR","TLR4"
"1979","AR","TLR5"
"1980","AR","TSPAN7"
"1981","AR","TM4SF4"
"1982","AR","TRAPPC10"
"1983","AR","TMSB4X"
"1984","AR","CLDN5"
"1985","AR","CLEC3B"
"1986","AR","TNFAIP3"
"1987","AR","TNFAIP6"
"1988","AR","TNFRSF1A"
"1989","AR","TNNI1"
"1990","AR","TNNT2"
"1991","AR","TNS1"
"1992","AR","TNXB"
"1993","AR","TOP1"
"1994","AR","TOP2B"
"1995","AR","TP53BP1"
"1996","AR","TP53BP2"
"1997","AR","TP73"
"1998","AR","TPD52"
"1999","AR","TPD52L1"
"2000","AR","TPD52L2"
"2001","AR","TPM1"
"2002","AR","TPM2"
"2003","AR","TPM3"
"2004","AR","TPM4"
"2005","AR","TPMT"
"2006","AR","TPT1"
"2007","AR","NR2C2"
"2008","AR","TRAF1"
"2009","AR","TRHR"
"2010","AR","TRIO"
"2011","AR","TRIP6"
"2012","AR","TRPC4"
"2013","AR","TRNAR2"
"2014","AR","TRNAU1"
"2015","AR","TSN"
"2016","AR","PHLDA2"
"2017","AR","TTN"
"2018","AR","TUBA4A"
"2019","AR","TUFT1"
"2020","AR","TNFSF4"
"2021","AR","TXK"
"2022","AR","TXNRD1"
"2023","AR","UBC"
"2024","AR","UBE2D2"
"2025","AR","UBE2D3"
"2026","AR","UBE2E2"
"2027","AR","UBE2G1"
"2028","AR","UBE2H"
"2029","AR","UBE2V2"
"2030","AR","UBP1"
"2031","AR","UFD1L"
"2032","AR","SCGB1A1"
"2033","AR","UGCG"
"2034","AR","UGDH"
"2035","AR","UGP2"
"2036","AR","UGT2B7"
"2037","AR","UCK2"
"2038","AR","COL14A1"
"2039","AR","USP4"
"2040","AR","UPP1"
"2041","AR","USH2A"
"2042","AR","CLRN1"
"2043","AR","UTRN"
"2044","AR","UTY"
"2045","AR","VASP"
"2046","AR","VAV2"
"2047","AR","VCAM1"
"2048","AR","VCL"
"2049","AR","VDAC1"
"2050","AR","VDAC2"
"2051","AR","VEGFC"
"2052","AR","EZR"
"2053","AR","VIPR2"
"2054","AR","VLDLR"
"2055","AR","BEST1"
"2056","AR","VRK2"
"2057","AR","VSNL1"
"2058","AR","VWF"
"2059","AR","WIPF1"
"2060","AR","WHSC1"
"2061","AR","WNT2"
"2062","AR","WNT5A"
"2063","AR","WNT10B"
"2064","AR","WNT2B"
"2065","AR","WRB"
"2066","AR","XBP1"
"2067","AR","XDH"
"2068","AR","XG"
"2069","AR","XPA"
"2070","AR","XPC"
"2071","AR","XPNPEP1"
"2072","AR","XPO1"
"2073","AR","YWHAE"
"2074","AR","YWHAG"
"2075","AR","YWHAH"
"2076","AR","ZFP36"
"2077","AR","ZFX"
"2078","AR","CNBP"
"2079","AR","ZNF19"
"2080","AR","ZNF32"
"2081","AR","ZNF41"
"2082","AR","ZNF143"
"2083","AR","ZBTB16"
"2084","AR","ZNF146"
"2085","AR","TRIM25"
"2086","AR","ZNF148"
"2087","AR","ZBTB17"
"2088","AR","VEZF1"
"2089","AR","ZNF184"
"2090","AR","ZNF187"
"2091","AR","ZNF189"
"2092","AR","ZNF192"
"2093","AR","ZNF200"
"2094","AR","ZNF202"
"2095","AR","ZFAND5"
"2096","AR","ZNF217"
"2097","AR","ZP2"
"2098","AR","ZXDA"
"2099","AR","LUZP1"
"2100","AR","PRDM2"
"2101","AR","DNALI1"
"2102","AR","LRP8"
"2103","AR","LAPTM5"
"2104","AR","EVI5"
"2105","AR","DAP3"
"2106","AR","PXDN"
"2107","AR","ALMS1"
"2108","AR","RNF103"
"2109","AR","PAX8"
"2110","AR","IL1R2"
"2111","AR","MALL"
"2112","AR","SCG2"
"2113","AR","TRR"
"2114","AR","SLMAP"
"2115","AR","USP7"
"2116","AR","RAB7A"
"2117","AR","KCNAB1"
"2118","AR","SLBP"
"2119","AR","ST8SIA4"
"2120","AR","DEK"
"2121","AR","GPANK1"
