"","from","to","source","database"
"11975","Pik3cb","Fgfr3","ppi_bidir_r_go","ppi_prediction_go"
"11976","Pik3cb","Klrk1","ppi_bidir_r_go","ppi_prediction_go"
"11977","Pik3cb","Il3ra","ppi_bidir_r_go","ppi_prediction_go"
"11978","Nptn","Gabrb3","ppi_bidir_r_go","ppi_prediction_go"
"11979","Pik3cb","Axl","ppi_bidir_r_go","ppi_prediction_go"
"11980","Nptn","Gabra5","ppi_bidir_r_go","ppi_prediction_go"
"11981","Pik3cb","Il2rg","ppi_bidir_r_go","ppi_prediction_go"
"11982","Amigo1","Gpr183","ppi_bidir_r_go","ppi_prediction_go"
"11983","Pik3cb","Csf2rb","ppi_bidir_r_go","ppi_prediction_go"
"11984","Nptn","Gabra3","ppi_bidir_r_go","ppi_prediction_go"
"11985","Pcdh20","Ryk","ppi_bidir_r_go","ppi_prediction_go"
"11986","Dchs1","Ryk","ppi_bidir_r_go","ppi_prediction_go"
"11987","Celsr2","Ryk","ppi_bidir_r_go","ppi_prediction_go"
"11988","Celsr1","Ryk","ppi_bidir_r_go","ppi_prediction_go"
"11989","Celsr3","Ryk","ppi_bidir_r_go","ppi_prediction_go"
"11990","Pcdhga11","Ryk","ppi_bidir_r_go","ppi_prediction_go"
"11991","Pik3cb","Kdr","ppi_bidir_r_go","ppi_prediction_go"
"11992","Dsg2","Bmpr1a","ppi_bidir_r_go","ppi_prediction_go"
"11993","Pik3cb","Tgfbr2","ppi_bidir_r_go","ppi_prediction_go"
"11994","Robo1","Dcc","ppi_bidir_r_go","ppi_prediction_go"
"11995","Nptn","Gabra2","ppi_bidir_r_go","ppi_prediction_go"
"11996","Nptn","Gabrb2","ppi_bidir_r_go","ppi_prediction_go"
"11997","Nptn","Gabra4","ppi_bidir_r_go","ppi_prediction_go"
"11998","Tenm3","Mtnr1b","ppi_bidir_r_go","ppi_prediction_go"
"11999","Pcdhb22","Plxna3","ppi_bidir_r_go","ppi_prediction_go"
"12000","Sdk2","Dlg4","ppi_bidir_r_go","ppi_prediction_go"
"12001","Pcdh15","Dlg4","ppi_bidir_r_go","ppi_prediction_go"
"12002","Cdh23","Dlg4","ppi_bidir_r_go","ppi_prediction_go"
"12003","Robo2","Dlg4","ppi_bidir_r_go","ppi_prediction_go"
"12004","Celsr1","Dlg4","ppi_bidir_r_go","ppi_prediction_go"
"12005","Pcdhga7","Dlg4","ppi_bidir_r_go","ppi_prediction_go"
"12006","Pcdha12","Dlg4","ppi_bidir_r_go","ppi_prediction_go"
"12007","Nptn","Dlg4","ppi_bidir_r_go","ppi_prediction_go"
"12008","Sdk2","Grin1","ppi_bidir_r_go","ppi_prediction_go"
"12009","Plxnb3","Sema5a","ppi_bidir_r_go","ppi_prediction_go"
"12010","Amigo1","Ptprk","ppi_bidir_r_go","ppi_prediction_go"
"12011","Nptn","Gabra6","ppi_bidir_r_go","ppi_prediction_go"
"12012","Robo2","Neo1","ppi_bidir_r_go","ppi_prediction_go"
"12013","Nptn","Gabrg3","ppi_bidir_r_go","ppi_prediction_go"
"12014","Nectin3","Inpp5k","ppi_bidir_r_go","ppi_prediction_go"
"12015","Pcdhb22","Derl1","ppi_bidir_r_go","ppi_prediction_go"
"12016","Nptn","Gabrq","ppi_bidir_r_go","ppi_prediction_go"
"12017","Cd226","Pvr","ppi_bidir_bidir_go","ppi_prediction_go"
"12018","Cdhr5","Cdhr2","ppi_bidir_bidir_go","ppi_prediction_go"
"12019","Tigit","Cd226","ppi_bidir_bidir_go","ppi_prediction_go"
"12020","Dsc2","Dsg2","ppi_bidir_bidir_go","ppi_prediction_go"
"12021","Robo1","Robo2","ppi_bidir_bidir_go","ppi_prediction_go"
"12022","Tigit","Pvr","ppi_bidir_bidir_go","ppi_prediction_go"
"12023","Dsc2","Dsg1a","ppi_bidir_bidir_go","ppi_prediction_go"
"12024","Dsg2","Dsc1","ppi_bidir_bidir_go","ppi_prediction_go"
"12025","Ptprf","Ret","ppi_bidir_bidir_go","ppi_prediction_go"
"12026","Dsg1a","Dsc1","ppi_bidir_bidir_go","ppi_prediction_go"
"12027","Pcdh7","Dsg2","ppi_bidir_bidir_go","ppi_prediction_go"
"12028","Pcdh7","Dsc2","ppi_bidir_bidir_go","ppi_prediction_go"
"12029","Dsg2","Dsc2","ppi_bidir_bidir_go","ppi_prediction_go"
"12030","Dsc1","Dsg1a","ppi_bidir_bidir_go","ppi_prediction_go"
"12031","Sdk1","Robo2","ppi_bidir_bidir_go","ppi_prediction_go"
"12032","Dsg2","Pcdh7","ppi_bidir_bidir_go","ppi_prediction_go"
"12033","Ptprt","Cdh1","ppi_bidir_bidir_go","ppi_prediction_go"
"12034","Cd226","Tigit","ppi_bidir_bidir_go","ppi_prediction_go"
"12035","Tigit","Nectin4","ppi_bidir_bidir_go","ppi_prediction_go"
"12036","Tigit","Nectin3","ppi_bidir_bidir_go","ppi_prediction_go"
"12037","Tigit","Nectin2","ppi_bidir_bidir_go","ppi_prediction_go"
"12038","Amigo2","Amigo1","ppi_bidir_bidir_go","ppi_prediction_go"
"12039","Ptprf","Cdh1","ppi_bidir_bidir_go","ppi_prediction_go"
"12040","Cdh1","Pkd1","ppi_bidir_bidir_go","ppi_prediction_go"
"12041","Cdh1","Pvr","ppi_bidir_bidir_go","ppi_prediction_go"
"12042","Robo2","Robo1","ppi_bidir_bidir_go","ppi_prediction_go"
"12043","Cdh2","Cdh11","ppi_bidir_bidir_go","ppi_prediction_go"
"12044","Cd226","Nectin2","ppi_bidir_bidir_go","ppi_prediction_go"
"12045","Dsg1a","Dsc2","ppi_bidir_bidir_go","ppi_prediction_go"
"12046","Nectin1","Nectin4","ppi_bidir_bidir_go","ppi_prediction_go"
"12047","Nectin2","Nectin4","ppi_bidir_bidir_go","ppi_prediction_go"
"12048","Crtam","Cadm1","ppi_bidir_bidir_go","ppi_prediction_go"
"12049","Dsc1","Dsg2","ppi_bidir_bidir_go","ppi_prediction_go"
"12050","Dsc1","Dsc3","ppi_bidir_bidir_go","ppi_prediction_go"
"12051","Dsc2","Dsc3","ppi_bidir_bidir_go","ppi_prediction_go"
"12052","Dsc2","Dsc1","ppi_bidir_bidir_go","ppi_prediction_go"
"12053","Cdhr2","Cdhr5","ppi_bidir_bidir_go","ppi_prediction_go"
"12054","Pcdhgb1","Pcdha1","ppi_bidir_bidir_go","ppi_prediction_go"
"12055","Cdh6","Cdh10","ppi_bidir_bidir_go","ppi_prediction_go"
"12056","Cdh9","Cdh10","ppi_bidir_bidir_go","ppi_prediction_go"
"12057","Cdh15","Cdh9","ppi_bidir_bidir_go","ppi_prediction_go"
"12058","Cdh15","Cdh7","ppi_bidir_bidir_go","ppi_prediction_go"
"12059","Cdh6","Cdh19","ppi_bidir_bidir_go","ppi_prediction_go"
"12060","Cdh6","Cdh9","ppi_bidir_bidir_go","ppi_prediction_go"
"12061","Cdh6","Cdh7","ppi_bidir_bidir_go","ppi_prediction_go"
"12062","Cdh6","Cdh18","ppi_bidir_bidir_go","ppi_prediction_go"
"12063","Cdh12","Cdh7","ppi_bidir_bidir_go","ppi_prediction_go"
"12064","Cdh12","Cdh18","ppi_bidir_bidir_go","ppi_prediction_go"
"12065","Cdh9","Cdh7","ppi_bidir_bidir_go","ppi_prediction_go"
"12066","Cdh18","Cdh9","ppi_bidir_bidir_go","ppi_prediction_go"
"12067","Crtam","Nectin2","ppi_bidir_bidir_go","ppi_prediction_go"
"12068","Itgb1","Cdh17","ppi_bidir_bidir_go","ppi_prediction_go"
"12069","Itgb1","Fat1","ppi_bidir_bidir_go","ppi_prediction_go"
"12070","Ret","Ptprf","ppi_bidir_bidir_go","ppi_prediction_go"
"12071","Ret","Pik3cb","ppi_bidir_bidir_go","ppi_prediction_go"
"12072","Cdh1","Cdh10","ppi_bidir_bidir_go","ppi_prediction_go"
"12073","Fat4","Dchs1","ppi_bidir_bidir_go","ppi_prediction_go"
"12074","Cadm3","Cadm4","ppi_bidir_bidir_go","ppi_prediction_go"
"12075","Pcdh15","Cdh23","ppi_bidir_bidir_go","ppi_prediction_go"
"12076","Pcdhb17","Pcdha4","ppi_bidir_bidir_go","ppi_prediction_go"
"12077","Pcdha7","Pcdhgb1","ppi_bidir_bidir_go","ppi_prediction_go"
"12078","Pcdha6","Pcdhgb1","ppi_bidir_bidir_go","ppi_prediction_go"
"12079","Pcdha4","Pcdhgb1","ppi_bidir_bidir_go","ppi_prediction_go"
"12080","Pcdha10","Pcdhgb1","ppi_bidir_bidir_go","ppi_prediction_go"
"12081","Pcdhgb1","Pcdha8","ppi_bidir_bidir_go","ppi_prediction_go"
"12082","Pcdhgb1","Pcdha5","ppi_bidir_bidir_go","ppi_prediction_go"
"12083","Pcdhgb1","Pcdha2","ppi_bidir_bidir_go","ppi_prediction_go"
"12084","Pcdhgb1","Pcdha12","ppi_bidir_bidir_go","ppi_prediction_go"
