,from,to,pathway,database
4377,agt,cnr1,23594743|23594743,TREMBL_STRING
4378,sst1.1,cnr1,12049777|23594743,TREMBL_STRING
4379,cxcl12a,cnr1,12464177|23594743|23594743,TREMBL_STRING
4380,pomca,cnr1,14667571|12606280|23594743|23594743,TREMBL_STRING
4381,penkb,cnr1,12782390|23594743,TREMBL_STRING
4382,penka,cnr1,23594743|23594743,TREMBL_STRING
4383,pnocb,cnr1,23594743|23594743,TREMBL_STRING
4384,pdyn,cnr1,23594743|23594743,TREMBL_STRING
4385,pdyn,cnr1,17069980|23594743,TREMBL_STRING
4386,crhb,cnr1,-|23594743,TREMBL_STRING
4387,ccl20b,cnr1,18482437|23594743|23594743,TREMBL_STRING
4388,c3b.1,cnr1,23594743|23594743,TREMBL_STRING
4389,npb,cnr1,23594743|26190107|23594743,TREMBL_STRING
4390,cxcl11.8,cnr1,23594743|23594743,TREMBL_STRING
4391,c3a.3,cnr1,23594743|23594743,TREMBL_STRING
4392,c5,cnr1,23594743|23594743,TREMBL_STRING
4393,c3b.2,cnr1,23594743|23594743,TREMBL_STRING
4394,pyyb,cnr1,23594743|23594743,TREMBL_STRING
4395,cxcl12b,cnr1,12464177|23594743|26190107|23594743,TREMBL_STRING
4396,pomcb,cnr1,23594743|23594743,TREMBL_STRING
4397,cxcl11.5,cnr1,23594743|23594743,TREMBL_STRING
4398,cxcl11.7,cnr1,23594743|23594743,TREMBL_STRING
4399,gdnfa,gfra2a,23594743|23594743,TREMBL_STRING
4400,nrtn,gfra2a,23594743|23594743,TREMBL_STRING
4401,edn1,ednrab,10934026|23594743,TREMBL_STRING
4402,agt,ednrab,23594743|23594743,TREMBL_STRING
4403,edn2,ednrab,23594743|23594743,TREMBL_STRING
4404,nmbb,ednrab,23594743|23594743,TREMBL_STRING
4405,nmba,ednrab,23594743|23594743,TREMBL_STRING
4406,prok2,ednrab,23594743|23594743,TREMBL_STRING
4407,prok1,ednrab,12477932|23594743|23594743,TREMBL_STRING
4408,edn3b,ednrab,23594743|26190107|23594743,TREMBL_STRING
4409,zmp:0000000711,prkar2ab,23594743|23594743,TREMBL_STRING
4410,npy,gng12a,-|23594743,TREMBL_STRING
4411,wnt11,gng12a,23594743|23594743,TREMBL_STRING
4412,c3a.2,gng12a,-|23594743,TREMBL_STRING
4413,edn1,gng12a,10934026|23594743,TREMBL_STRING
4414,adcyap1a,gng12a,23594743|23594743,TREMBL_STRING
4415,agt,gng12a,23594743|23594743,TREMBL_STRING
4416,sst1.1,gng12a,12049777|23594743,TREMBL_STRING
4417,cxcl12a,gng12a,12464177|23594743|23594743,TREMBL_STRING
4418,pomca,gng12a,14667571|12606280|23594743|23594743,TREMBL_STRING
4419,tshba,gng12a,12606280|23594743,TREMBL_STRING
4420,penkb,gng12a,12782390|23594743,TREMBL_STRING
4421,penka,gng12a,23594743|23594743,TREMBL_STRING
4422,pnocb,gng12a,23594743|23594743,TREMBL_STRING
4423,cga,gng12a,14988429|15728794|23594743|23594743,TREMBL_STRING
4424,pdyn,gng12a,23594743|23594743,TREMBL_STRING
4425,pdyn,gng12a,17069980|23594743,TREMBL_STRING
4426,calca,gng12a,23594743|23594743,TREMBL_STRING
4427,crhb,gng12a,-|23594743,TREMBL_STRING
4428,pthlha,gng12a,23594743|23594743,TREMBL_STRING
4429,pthlha,gng12a,-|23594743,TREMBL_STRING
4430,adma,gng12a,23594743|23594743,TREMBL_STRING
4431,ccl20b,gng12a,18482437|23594743|23594743,TREMBL_STRING
4432,c3b.1,gng12a,23594743|23594743,TREMBL_STRING
4433,npb,gng12a,23594743|26190107|23594743,TREMBL_STRING
4434,cxcl11.8,gng12a,23594743|23594743,TREMBL_STRING
4435,c3a.3,gng12a,23594743|23594743,TREMBL_STRING
4436,c5,gng12a,23594743|23594743,TREMBL_STRING
4437,c3b.2,gng12a,23594743|23594743,TREMBL_STRING
4438,edn2,gng12a,23594743|23594743,TREMBL_STRING
4439,nmbb,gng12a,23594743|23594743,TREMBL_STRING
4440,pyyb,gng12a,23594743|23594743,TREMBL_STRING
4441,nmba,gng12a,23594743|23594743,TREMBL_STRING
4442,cxcl12b,gng12a,12464177|23594743|26190107|23594743,TREMBL_STRING
4443,prok2,gng12a,23594743|23594743,TREMBL_STRING
4444,pomcb,gng12a,23594743|23594743,TREMBL_STRING
4445,prok1,gng12a,12477932|23594743|23594743,TREMBL_STRING
4446,edn3b,gng12a,23594743|26190107|23594743,TREMBL_STRING
4447,gphb5,gng12a,19264871|23594743|23594743,TREMBL_STRING
4448,gpha2,gng12a,19264871|23594743|23594743,TREMBL_STRING
4449,cxcl11.5,gng12a,23594743|23594743,TREMBL_STRING
4450,cxcl11.7,gng12a,23594743|23594743,TREMBL_STRING
4451,npy,gng7,-|23594743,TREMBL_STRING
4452,wnt11,gng7,23594743|23594743,TREMBL_STRING
4453,c3a.2,gng7,-|23594743,TREMBL_STRING
4454,edn1,gng7,10934026|23594743,TREMBL_STRING
4455,adcyap1a,gng7,23594743|23594743,TREMBL_STRING
4456,agt,gng7,23594743|23594743,TREMBL_STRING
4457,sst1.1,gng7,12049777|23594743,TREMBL_STRING
4458,cxcl12a,gng7,12464177|23594743|23594743,TREMBL_STRING
4459,pomca,gng7,14667571|12606280|23594743|23594743,TREMBL_STRING
4460,tshba,gng7,12606280|23594743,TREMBL_STRING
4461,penkb,gng7,12782390|23594743,TREMBL_STRING
4462,penka,gng7,23594743|23594743,TREMBL_STRING
4463,pnocb,gng7,23594743|23594743,TREMBL_STRING
4464,cga,gng7,14988429|15728794|23594743|23594743,TREMBL_STRING
4465,pdyn,gng7,23594743|23594743,TREMBL_STRING
4466,pdyn,gng7,17069980|23594743,TREMBL_STRING
4467,calca,gng7,23594743|23594743,TREMBL_STRING
4468,crhb,gng7,-|23594743,TREMBL_STRING
4469,pthlha,gng7,23594743|23594743,TREMBL_STRING
4470,pthlha,gng7,-|23594743,TREMBL_STRING
4471,adma,gng7,23594743|23594743,TREMBL_STRING
4472,ccl20b,gng7,18482437|23594743|23594743,TREMBL_STRING
4473,c3b.1,gng7,23594743|23594743,TREMBL_STRING
4474,npb,gng7,23594743|26190107|23594743,TREMBL_STRING
4475,cxcl11.8,gng7,23594743|23594743,TREMBL_STRING
4476,c3a.3,gng7,23594743|23594743,TREMBL_STRING
4477,c5,gng7,23594743|23594743,TREMBL_STRING
4478,c3b.2,gng7,23594743|23594743,TREMBL_STRING
4479,edn2,gng7,23594743|23594743,TREMBL_STRING
4480,nmbb,gng7,23594743|23594743,TREMBL_STRING
4481,pyyb,gng7,23594743|23594743,TREMBL_STRING
4482,nmba,gng7,23594743|23594743,TREMBL_STRING
4483,cxcl12b,gng7,12464177|23594743|26190107|23594743,TREMBL_STRING
4484,prok2,gng7,23594743|23594743,TREMBL_STRING
4485,pomcb,gng7,23594743|23594743,TREMBL_STRING
4486,prok1,gng7,12477932|23594743|23594743,TREMBL_STRING
4487,edn3b,gng7,23594743|26190107|23594743,TREMBL_STRING
4488,gphb5,gng7,19264871|23594743|23594743,TREMBL_STRING
4489,gpha2,gng7,19264871|23594743|23594743,TREMBL_STRING
4490,cxcl11.5,gng7,23594743|23594743,TREMBL_STRING
4491,cxcl11.7,gng7,23594743|23594743,TREMBL_STRING
4492,npy,gng13b,-|23594743,TREMBL_STRING
4493,wnt11,gng13b,23594743|23594743,TREMBL_STRING
4494,c3a.2,gng13b,-|23594743,TREMBL_STRING
4495,edn1,gng13b,10934026|23594743,TREMBL_STRING
4496,adcyap1a,gng13b,23594743|23594743,TREMBL_STRING
4497,agt,gng13b,23594743|23594743,TREMBL_STRING
4498,sst1.1,gng13b,12049777|23594743,TREMBL_STRING
4499,cxcl12a,gng13b,12464177|23594743|23594743,TREMBL_STRING
4500,pomca,gng13b,14667571|12606280|23594743|23594743,TREMBL_STRING
4501,tshba,gng13b,12606280|23594743,TREMBL_STRING
4502,penkb,gng13b,12782390|23594743,TREMBL_STRING
4503,penka,gng13b,23594743|23594743,TREMBL_STRING
4504,pnocb,gng13b,23594743|23594743,TREMBL_STRING
4505,cga,gng13b,14988429|15728794|23594743|23594743,TREMBL_STRING
4506,pdyn,gng13b,23594743|23594743,TREMBL_STRING
4507,pdyn,gng13b,17069980|23594743,TREMBL_STRING
4508,calca,gng13b,23594743|23594743,TREMBL_STRING
4509,crhb,gng13b,-|23594743,TREMBL_STRING
4510,pthlha,gng13b,23594743|23594743,TREMBL_STRING
4511,pthlha,gng13b,-|23594743,TREMBL_STRING
4512,adma,gng13b,23594743|23594743,TREMBL_STRING
4513,ccl20b,gng13b,18482437|23594743|23594743,TREMBL_STRING
4514,c3b.1,gng13b,23594743|23594743,TREMBL_STRING
4515,npb,gng13b,23594743|26190107|23594743,TREMBL_STRING
4516,cxcl11.8,gng13b,23594743|23594743,TREMBL_STRING
4517,c3a.3,gng13b,23594743|23594743,TREMBL_STRING
4518,c5,gng13b,23594743|23594743,TREMBL_STRING
4519,c3b.2,gng13b,23594743|23594743,TREMBL_STRING
4520,edn2,gng13b,23594743|23594743,TREMBL_STRING
4521,nmbb,gng13b,23594743|23594743,TREMBL_STRING
4522,pyyb,gng13b,23594743|23594743,TREMBL_STRING
4523,nmba,gng13b,23594743|23594743,TREMBL_STRING
4524,cxcl12b,gng13b,12464177|23594743|26190107|23594743,TREMBL_STRING
4525,prok2,gng13b,23594743|23594743,TREMBL_STRING
4526,pomcb,gng13b,23594743|23594743,TREMBL_STRING
4527,prok1,gng13b,12477932|23594743|23594743,TREMBL_STRING
4528,edn3b,gng13b,23594743|26190107|23594743,TREMBL_STRING
4529,gphb5,gng13b,19264871|23594743|23594743,TREMBL_STRING
4530,gpha2,gng13b,19264871|23594743|23594743,TREMBL_STRING
4531,cxcl11.5,gng13b,23594743|23594743,TREMBL_STRING
4532,cxcl11.7,gng13b,23594743|23594743,TREMBL_STRING
4533,npy,lpar2a,-|23594743,TREMBL_STRING
4534,npy,lpar2a,-|-,TREMBL_STRING
