,from,to,source,database
8300,VEGFB,ADRB2,ppi_lr_go,ppi_prediction_go
8301,NRG1,LSR,ppi_lr_go,ppi_prediction_go
8302,NRG1,EXTL3,ppi_lr_go,ppi_prediction_go
8303,FGF1,GPC6,ppi_lr_go,ppi_prediction_go
8304,FAM3C,GLRA2,ppi_lr_go,ppi_prediction_go
8305,HDGF,NTRK1,ppi_lr_go,ppi_prediction_go
8306,VGF,NTRK1,ppi_lr_go,ppi_prediction_go
8307,AIMP1,NTRK1,ppi_lr_go,ppi_prediction_go
8308,HMGB1,NTRK1,ppi_lr_go,ppi_prediction_go
8309,HMGB2,NTRK1,ppi_lr_go,ppi_prediction_go
8310,IL17F,RHO,ppi_lr_go,ppi_prediction_go
8311,INSL6,ALK,ppi_lr_go,ppi_prediction_go
8312,WISP2,IGF1R,ppi_lr_go,ppi_prediction_go
8313,NGF,ROR1,ppi_lr_go,ppi_prediction_go
8314,GDF15,ERBB2,ppi_lr_go,ppi_prediction_go
8315,HMGB1,TLR4,ppi_lr_go,ppi_prediction_go
8316,TGFB1,RHO,ppi_lr_go,ppi_prediction_go
8317,IGF1,RACK1,ppi_lr_go,ppi_prediction_go
8318,HMGB1,TLR2,ppi_lr_go,ppi_prediction_go
8319,HMGB1,TLR1,ppi_lr_go,ppi_prediction_go
8320,NGF,TRPV1,ppi_lr_go,ppi_prediction_go
8321,JAG2,PTK7,ppi_lr_go,ppi_prediction_go
8322,JAG2,LSR,ppi_lr_go,ppi_prediction_go
8323,JAG2,DLG1,ppi_lr_go,ppi_prediction_go
8324,IL12B,VDR,ppi_lr_go,ppi_prediction_go
8325,GMFB,ANXA6,ppi_lr_go,ppi_prediction_go
8326,GMFB,ITPR3,ppi_lr_go,ppi_prediction_go
8327,FBRS,GPC4,ppi_lr_go,ppi_prediction_go
8328,NENF,GRM1,ppi_lr_go,ppi_prediction_go
8329,IL25,ESR1,ppi_lr_go,ppi_prediction_go
8330,HMGB2,ITPR1,ppi_lr_go,ppi_prediction_go
8331,HMGB2,ITPR3,ppi_lr_go,ppi_prediction_go
8332,MANF,GRM1,ppi_lr_go,ppi_prediction_go
8333,TIMP1,LRP1,ppi_lr_go,ppi_prediction_go
8334,KL,INSR,ppi_lr_go,ppi_prediction_go
8335,WNT10B,LRP6,ppi_lr_go,ppi_prediction_go
8336,WNT2,LRP6,ppi_lr_go,ppi_prediction_go
8337,WNT9B,LRP6,ppi_lr_go,ppi_prediction_go
8338,WNT10A,LRP6,ppi_lr_go,ppi_prediction_go
8339,WNT8B,LRP6,ppi_lr_go,ppi_prediction_go
8340,WNT9A,LRP6,ppi_lr_go,ppi_prediction_go
8341,KL,IGF1R,ppi_lr_go,ppi_prediction_go
8342,MIF,CD74,ppi_lr_go,ppi_prediction_go
8343,WNT10B,FZD5,ppi_lr_go,ppi_prediction_go
8344,WNT5A,ROR1,ppi_lr_go,ppi_prediction_go
8345,LGALS3,FAS,ppi_lr_go,ppi_prediction_go
8346,WNT10B,LRP5,ppi_lr_go,ppi_prediction_go
8347,WNT10B,FZD3,ppi_lr_go,ppi_prediction_go
8348,WNT10B,FZD1,ppi_lr_go,ppi_prediction_go
8349,WNT10B,FZD2,ppi_lr_go,ppi_prediction_go
8350,WNT8A,LRP5,ppi_lr_go,ppi_prediction_go
8351,WNT2,LRP5,ppi_lr_go,ppi_prediction_go
8352,WNT9B,LRP5,ppi_lr_go,ppi_prediction_go
8353,WNT10A,LRP5,ppi_lr_go,ppi_prediction_go
8354,WNT9A,LRP5,ppi_lr_go,ppi_prediction_go
8355,GRN,TNFRSF1A,ppi_lr_go,ppi_prediction_go
8356,IL33,IL1RL1,ppi_lr_go,ppi_prediction_go
8357,WNT8A,FZD3,ppi_lr_go,ppi_prediction_go
8358,WNT9B,FZD3,ppi_lr_go,ppi_prediction_go
8359,WNT10A,FZD3,ppi_lr_go,ppi_prediction_go
8360,WNT8B,FZD3,ppi_lr_go,ppi_prediction_go
8361,WNT9A,FZD3,ppi_lr_go,ppi_prediction_go
8362,IL15,INPP5K,ppi_lr_go,ppi_prediction_go
8363,WNT8A,FZD8,ppi_lr_go,ppi_prediction_go
8364,WNT8A,FZD7,ppi_lr_go,ppi_prediction_go
8365,PF4,ACKR1,ppi_lr_go,ppi_prediction_go
8366,APOA1,ABCA1,ppi_lr_go,ppi_prediction_go
8367,WNT9A,MUSK,ppi_lr_go,ppi_prediction_go
8368,WNT9B,CHRNA1,ppi_lr_go,ppi_prediction_go
8369,WNT9A,CHRNA1,ppi_lr_go,ppi_prediction_go
8370,IL27,IL27RA,ppi_lr_go,ppi_prediction_go
8371,NPPA,ESR1,ppi_lr_go,ppi_prediction_go
8372,TTR,LRP2,ppi_lr_go,ppi_prediction_go
8373,TG,LRP2,ppi_lr_go,ppi_prediction_go
8374,IL16,GRIN2C,ppi_lr_go,ppi_prediction_go
8375,WNT3A,DLG4,ppi_lr_go,ppi_prediction_go
8376,WNT3A,DLG1,ppi_lr_go,ppi_prediction_go
8377,TGFA,DLG1,ppi_lr_go,ppi_prediction_go
8378,HMGB1,AR,ppi_lr_go,ppi_prediction_go
8379,KLK3,AR,ppi_lr_go,ppi_prediction_go
8380,IL24,ESR2,ppi_lr_go,ppi_prediction_go
8381,TFF1,ESR2,ppi_lr_go,ppi_prediction_go
8382,OXT,ESR2,ppi_lr_go,ppi_prediction_go
8383,FBN1,EBP,ppi_lr_go,ppi_prediction_go
8384,PTN,RACK1,ppi_lr_go,ppi_prediction_go
8385,TTR,DDR1,ppi_lr_go,ppi_prediction_go
8386,HMGB1,AGER,ppi_lr_go,ppi_prediction_go
8387,HMGB1,AGTRAP,ppi_lr_go,ppi_prediction_go
8388,INS,HLA-DQB1,ppi_lr_go,ppi_prediction_go
8389,INS,HLA-DQA2,ppi_lr_go,ppi_prediction_go
8390,PGLYRP1,TREM1,ppi_lr_go,ppi_prediction_go
8391,GREM1,KDR,ppi_lr_go,ppi_prediction_go
8392,TNF,CALM1,ppi_lr_go,ppi_prediction_go
8393,TGFB1,MCC,ppi_lr_go,ppi_prediction_go
8394,BMP2,ENG,ppi_lr_go,ppi_prediction_go
8395,BMP2,RGMA,ppi_lr_go,ppi_prediction_go
8396,BMP2,RGMB,ppi_lr_go,ppi_prediction_go
8397,BMP2,HFE2,ppi_lr_go,ppi_prediction_go
8398,EGF,VTN,ppi_lr_go,ppi_prediction_go
8399,APOA1,ATP5B,ppi_lr_go,ppi_prediction_go
8400,IGF2,VTN,ppi_lr_go,ppi_prediction_go
8401,CXCL14,CXCR4,ppi_lr_go,ppi_prediction_go
8402,IL18,IL1RL2,ppi_lr_go,ppi_prediction_go
8403,IL33,IL1RAP,ppi_lr_go,ppi_prediction_go
8404,TTR,AGER,ppi_lr_go,ppi_prediction_go
8405,TTR,NGFR,ppi_lr_go,ppi_prediction_go
8406,TTR,INPP5K,ppi_lr_go,ppi_prediction_go
8407,TTR,IL7R,ppi_lr_go,ppi_prediction_go
8408,WNT1,SFRP1,ppi_lr_go,ppi_prediction_go
8409,TGFB1,ENG,ppi_lr_go,ppi_prediction_go
8410,TGFB1,VTN,ppi_lr_go,ppi_prediction_go
8411,TFF1,FGFR2,ppi_lr_go,ppi_prediction_go
8412,TGFB3,ENG,ppi_lr_go,ppi_prediction_go
8413,INHBA,ENG,ppi_lr_go,ppi_prediction_go
8414,MSTN,ACVR2B,ppi_lr_go,ppi_prediction_go
8415,LGALS3,CD6,ppi_lr_go,ppi_prediction_go
8416,IL16,KCNJ15,ppi_lr_go,ppi_prediction_go
8417,BDNF,INPP5K,ppi_lr_go,ppi_prediction_go
8418,APOA1,IL7R,ppi_lr_go,ppi_prediction_go
8419,APOA1,SCARB1,ppi_lr_go,ppi_prediction_go
8420,FGF2,FGFRL1,ppi_lr_go,ppi_prediction_go
8421,NGF,SORCS3,ppi_lr_go,ppi_prediction_go
8422,IGF1,IGSF1,ppi_lr_go,ppi_prediction_go
8423,WNT2,SFRP1,ppi_lr_go,ppi_prediction_go
8424,CHGB,FGFR3,ppi_lr_go,ppi_prediction_go
8425,GRN,SORT1,ppi_lr_go,ppi_prediction_go
8426,BDNF,SORCS2,ppi_lr_go,ppi_prediction_go
8427,POMC,VTN,ppi_lr_go,ppi_prediction_go
8428,TNFRSF11B,VTN,ppi_lr_go,ppi_prediction_go
8429,BMP1,ADRA1A,ppi_lr_go,ppi_prediction_go
8430,NTF3,SORCS2,ppi_lr_go,ppi_prediction_go
8431,GDNF,AGTRAP,ppi_lr_go,ppi_prediction_go
8432,MIF,TNFRSF14,ppi_lr_go,ppi_prediction_go
8433,BMP6,HFE2,ppi_lr_go,ppi_prediction_go
8434,EBI3,IL27RA,ppi_lr_go,ppi_prediction_go
8435,SCGB3A1,MARCO,ppi_lr_go,ppi_prediction_go
8436,TG,ASGR1,ppi_lr_go,ppi_prediction_go
8437,HAMP,SLC40A1,ppi_lr_go,ppi_prediction_go
8438,GAL,GPR151,ppi_lr_go,ppi_prediction_go
8439,TFF1,SIGLEC8,ppi_lr_go,ppi_prediction_go
8440,INHBB,IGSF1,ppi_lr_go,ppi_prediction_go
8441,CORT,GRM6,ppi_lr_go,ppi_prediction_go
8442,CORT,GABBR2,ppi_lr_go,ppi_prediction_go
8443,CORT,S1PR2,ppi_lr_go,ppi_prediction_go
8444,CORT,S1PR4,ppi_lr_go,ppi_prediction_go
8445,CORT,CHRM2,ppi_lr_go,ppi_prediction_go
8446,CORT,CHRM4,ppi_lr_go,ppi_prediction_go
8447,CORT,ADRA2A,ppi_lr_go,ppi_prediction_go
8448,CORT,ADORA3,ppi_lr_go,ppi_prediction_go
8449,CORT,DRD2,ppi_lr_go,ppi_prediction_go
8450,CORT,ADRA2B,ppi_lr_go,ppi_prediction_go
8451,CORT,ADRA2C,ppi_lr_go,ppi_prediction_go
8452,CORT,S1PR1,ppi_lr_go,ppi_prediction_go
8453,CORT,CNR1,ppi_lr_go,ppi_prediction_go
8454,CORT,DRD4,ppi_lr_go,ppi_prediction_go
8455,CORT,ADORA1,ppi_lr_go,ppi_prediction_go
8456,CORT,CNR2,ppi_lr_go,ppi_prediction_go
8457,CORT,DRD3,ppi_lr_go,ppi_prediction_go
8458,CORT,CASR,ppi_lr_go,ppi_prediction_go
8459,CORT,PTGER3,ppi_lr_go,ppi_prediction_go
8460,CORT,HCAR3,ppi_lr_go,ppi_prediction_go
8461,CORT,P2RY4,ppi_lr_go,ppi_prediction_go
8462,CORT,TAS2R38,ppi_lr_go,ppi_prediction_go
8463,CORT,TAS2R39,ppi_lr_go,ppi_prediction_go
8464,CORT,TAS2R40,ppi_lr_go,ppi_prediction_go
8465,CORT,TAS2R41,ppi_lr_go,ppi_prediction_go
8466,CORT,TAS2R31,ppi_lr_go,ppi_prediction_go
8467,CORT,TAS2R46,ppi_lr_go,ppi_prediction_go
8468,CORT,TAS2R60,ppi_lr_go,ppi_prediction_go
8469,CORT,GPR17,ppi_lr_go,ppi_prediction_go
8470,CORT,GPR18,ppi_lr_go,ppi_prediction_go
8471,CORT,GRM2,ppi_lr_go,ppi_prediction_go
8472,CORT,GRM7,ppi_lr_go,ppi_prediction_go
8473,CORT,GRM3,ppi_lr_go,ppi_prediction_go
8474,CORT,HCAR2,ppi_lr_go,ppi_prediction_go
8475,CORT,OXGR1,ppi_lr_go,ppi_prediction_go
8476,CORT,S1PR3,ppi_lr_go,ppi_prediction_go
8477,CORT,GPER1,ppi_lr_go,ppi_prediction_go
8478,CORT,P2RY13,ppi_lr_go,ppi_prediction_go
8479,CORT,SUCNR1,ppi_lr_go,ppi_prediction_go
8480,CORT,HCAR1,ppi_lr_go,ppi_prediction_go
8481,CORT,LPAR5,ppi_lr_go,ppi_prediction_go
8482,CORT,S1PR5,ppi_lr_go,ppi_prediction_go
8483,CORT,P2RY12,ppi_lr_go,ppi_prediction_go
8484,CORT,TAS2R16,ppi_lr_go,ppi_prediction_go
8485,CORT,TAS2R14,ppi_lr_go,ppi_prediction_go
8486,CORT,TAS2R13,ppi_lr_go,ppi_prediction_go
8487,CORT,TAS2R10,ppi_lr_go,ppi_prediction_go
8488,CORT,TAS2R7,ppi_lr_go,ppi_prediction_go
8489,CORT,TAS2R4,ppi_lr_go,ppi_prediction_go
8490,CORT,TAS2R3,ppi_lr_go,ppi_prediction_go
8491,CORT,TAS2R1,ppi_lr_go,ppi_prediction_go
8492,CORT,GABBR1,ppi_lr_go,ppi_prediction_go
8493,CORT,LPAR3,ppi_lr_go,ppi_prediction_go
8494,CORT,GPR55,ppi_lr_go,ppi_prediction_go
8495,TNFRSF11B,TNFRSF11A,ppi_lr_go,ppi_prediction_go
8496,CCL21,GRM6,ppi_lr_go,ppi_prediction_go
8497,CCL21,GABBR2,ppi_lr_go,ppi_prediction_go
8498,CCL21,S1PR2,ppi_lr_go,ppi_prediction_go
8499,CCL21,S1PR4,ppi_lr_go,ppi_prediction_go
8500,CCL21,CHRM2,ppi_lr_go,ppi_prediction_go
8501,CCL21,CHRM4,ppi_lr_go,ppi_prediction_go
8502,CCL21,ADRA2A,ppi_lr_go,ppi_prediction_go
8503,CCL21,ADORA3,ppi_lr_go,ppi_prediction_go
8504,CCL21,DRD2,ppi_lr_go,ppi_prediction_go
8505,CCL21,ADRA2B,ppi_lr_go,ppi_prediction_go
8506,CCL21,ADRA2C,ppi_lr_go,ppi_prediction_go
8507,CCL21,S1PR1,ppi_lr_go,ppi_prediction_go
8508,CCL21,CNR1,ppi_lr_go,ppi_prediction_go
8509,CCL21,DRD4,ppi_lr_go,ppi_prediction_go
8510,CCL21,ADORA1,ppi_lr_go,ppi_prediction_go
8511,CCL21,CNR2,ppi_lr_go,ppi_prediction_go
8512,CCL21,DRD3,ppi_lr_go,ppi_prediction_go
8513,CCL21,CASR,ppi_lr_go,ppi_prediction_go
8514,CCL21,PTGER3,ppi_lr_go,ppi_prediction_go
8515,CCL21,HCAR3,ppi_lr_go,ppi_prediction_go
8516,CCL21,P2RY4,ppi_lr_go,ppi_prediction_go
8517,CCL21,TAS2R38,ppi_lr_go,ppi_prediction_go
8518,CCL21,TAS2R39,ppi_lr_go,ppi_prediction_go
8519,CCL21,TAS2R40,ppi_lr_go,ppi_prediction_go
8520,CCL21,TAS2R41,ppi_lr_go,ppi_prediction_go
8521,CCL21,TAS2R31,ppi_lr_go,ppi_prediction_go
8522,CCL21,TAS2R46,ppi_lr_go,ppi_prediction_go
8523,CCL21,TAS2R60,ppi_lr_go,ppi_prediction_go
8524,CCL21,GPR17,ppi_lr_go,ppi_prediction_go
8525,CCL21,GPR18,ppi_lr_go,ppi_prediction_go
8526,CCL21,GRM2,ppi_lr_go,ppi_prediction_go
8527,CCL21,GRM7,ppi_lr_go,ppi_prediction_go
8528,CCL21,GRM3,ppi_lr_go,ppi_prediction_go
8529,CCL21,HCAR2,ppi_lr_go,ppi_prediction_go
8530,CCL21,OXGR1,ppi_lr_go,ppi_prediction_go
8531,CCL21,S1PR3,ppi_lr_go,ppi_prediction_go
8532,CCL21,GPER1,ppi_lr_go,ppi_prediction_go
8533,CCL21,P2RY13,ppi_lr_go,ppi_prediction_go
8534,CCL21,SUCNR1,ppi_lr_go,ppi_prediction_go
8535,CCL21,HCAR1,ppi_lr_go,ppi_prediction_go
8536,CCL21,LPAR5,ppi_lr_go,ppi_prediction_go
8537,CCL21,S1PR5,ppi_lr_go,ppi_prediction_go
8538,CCL21,P2RY12,ppi_lr_go,ppi_prediction_go
8539,CCL21,TAS2R16,ppi_lr_go,ppi_prediction_go
8540,CCL21,TAS2R14,ppi_lr_go,ppi_prediction_go
8541,CCL21,TAS2R13,ppi_lr_go,ppi_prediction_go
8542,CCL21,TAS2R10,ppi_lr_go,ppi_prediction_go
8543,CCL21,TAS2R7,ppi_lr_go,ppi_prediction_go
8544,CCL21,TAS2R4,ppi_lr_go,ppi_prediction_go
8545,CCL21,TAS2R3,ppi_lr_go,ppi_prediction_go
8546,CCL21,TAS2R1,ppi_lr_go,ppi_prediction_go
8547,CCL21,GABBR1,ppi_lr_go,ppi_prediction_go
8548,CCL21,LPAR3,ppi_lr_go,ppi_prediction_go
8549,CCL21,GPR55,ppi_lr_go,ppi_prediction_go
8550,CXCL11,GRM6,ppi_lr_go,ppi_prediction_go
8551,CXCL11,GABBR2,ppi_lr_go,ppi_prediction_go
8552,CXCL11,S1PR2,ppi_lr_go,ppi_prediction_go
8553,CXCL11,S1PR4,ppi_lr_go,ppi_prediction_go
8554,CXCL11,CHRM2,ppi_lr_go,ppi_prediction_go
8555,CXCL11,CHRM4,ppi_lr_go,ppi_prediction_go
8556,CXCL11,ADRA2A,ppi_lr_go,ppi_prediction_go
8557,CXCL11,ADORA3,ppi_lr_go,ppi_prediction_go
8558,CXCL11,DRD2,ppi_lr_go,ppi_prediction_go
8559,CXCL11,ADRA2B,ppi_lr_go,ppi_prediction_go
8560,CXCL11,ADRA2C,ppi_lr_go,ppi_prediction_go
8561,CXCL11,S1PR1,ppi_lr_go,ppi_prediction_go
8562,CXCL11,CNR1,ppi_lr_go,ppi_prediction_go
8563,CXCL11,DRD4,ppi_lr_go,ppi_prediction_go
8564,CXCL11,ADORA1,ppi_lr_go,ppi_prediction_go
8565,CXCL11,CNR2,ppi_lr_go,ppi_prediction_go
8566,CXCL11,DRD3,ppi_lr_go,ppi_prediction_go
8567,CXCL11,CASR,ppi_lr_go,ppi_prediction_go
8568,CXCL11,PTGER3,ppi_lr_go,ppi_prediction_go
8569,CXCL11,HCAR3,ppi_lr_go,ppi_prediction_go
8570,CXCL11,P2RY4,ppi_lr_go,ppi_prediction_go
8571,CXCL11,TAS2R38,ppi_lr_go,ppi_prediction_go
8572,CXCL11,TAS2R39,ppi_lr_go,ppi_prediction_go
8573,CXCL11,TAS2R40,ppi_lr_go,ppi_prediction_go
8574,CXCL11,TAS2R41,ppi_lr_go,ppi_prediction_go
8575,CXCL11,TAS2R31,ppi_lr_go,ppi_prediction_go
8576,CXCL11,TAS2R46,ppi_lr_go,ppi_prediction_go
8577,CXCL11,TAS2R60,ppi_lr_go,ppi_prediction_go
8578,CXCL11,GPR17,ppi_lr_go,ppi_prediction_go
8579,CXCL11,GPR18,ppi_lr_go,ppi_prediction_go
8580,CXCL11,GRM2,ppi_lr_go,ppi_prediction_go
8581,CXCL11,GRM7,ppi_lr_go,ppi_prediction_go
8582,CXCL11,GRM3,ppi_lr_go,ppi_prediction_go
8583,CXCL11,HCAR2,ppi_lr_go,ppi_prediction_go
8584,CXCL11,OXGR1,ppi_lr_go,ppi_prediction_go
8585,CXCL11,S1PR3,ppi_lr_go,ppi_prediction_go
8586,CXCL11,GPER1,ppi_lr_go,ppi_prediction_go
8587,CXCL11,P2RY13,ppi_lr_go,ppi_prediction_go
8588,CXCL11,SUCNR1,ppi_lr_go,ppi_prediction_go
8589,CXCL11,HCAR1,ppi_lr_go,ppi_prediction_go
8590,CXCL11,LPAR5,ppi_lr_go,ppi_prediction_go
8591,CXCL11,S1PR5,ppi_lr_go,ppi_prediction_go
8592,CXCL11,P2RY12,ppi_lr_go,ppi_prediction_go
8593,CXCL11,TAS2R16,ppi_lr_go,ppi_prediction_go
8594,CXCL11,TAS2R14,ppi_lr_go,ppi_prediction_go
8595,CXCL11,TAS2R13,ppi_lr_go,ppi_prediction_go
8596,CXCL11,TAS2R10,ppi_lr_go,ppi_prediction_go
8597,CXCL11,TAS2R7,ppi_lr_go,ppi_prediction_go
8598,CXCL11,TAS2R4,ppi_lr_go,ppi_prediction_go
8599,CXCL11,TAS2R3,ppi_lr_go,ppi_prediction_go
8600,CXCL11,TAS2R1,ppi_lr_go,ppi_prediction_go
8601,CXCL11,GABBR1,ppi_lr_go,ppi_prediction_go
8602,CXCL11,LPAR3,ppi_lr_go,ppi_prediction_go
8603,CXCL11,GPR55,ppi_lr_go,ppi_prediction_go
8604,MSTN,ACVR1B,ppi_lr_go,ppi_prediction_go
8605,MSTN,TGFBR1,ppi_lr_go,ppi_prediction_go
8606,MSTN,ACVR1C,ppi_lr_go,ppi_prediction_go
8607,WNT9A,PTK7,ppi_lr_go,ppi_prediction_go
8608,NPFF,FFAR2,ppi_lr_go,ppi_prediction_go
8609,NPFF,CHRM5,ppi_lr_go,ppi_prediction_go
8610,NPFF,CHRM1,ppi_lr_go,ppi_prediction_go
8611,NPFF,CHRM3,ppi_lr_go,ppi_prediction_go
8612,NPFF,TBXA2R,ppi_lr_go,ppi_prediction_go
8613,NPFF,ADRA1D,ppi_lr_go,ppi_prediction_go
8614,NPFF,PTAFR,ppi_lr_go,ppi_prediction_go
8615,NPFF,PTGER1,ppi_lr_go,ppi_prediction_go
8616,NPFF,ADRA1A,ppi_lr_go,ppi_prediction_go
8617,NPFF,ADRA1B,ppi_lr_go,ppi_prediction_go
8618,NPFF,CASR,ppi_lr_go,ppi_prediction_go
8619,NPFF,P2RY2,ppi_lr_go,ppi_prediction_go
8620,NPFF,GRM5,ppi_lr_go,ppi_prediction_go
8621,NPFF,PTGFR,ppi_lr_go,ppi_prediction_go
8622,NPFF,LPAR6,ppi_lr_go,ppi_prediction_go
8623,NPFF,GPR4,ppi_lr_go,ppi_prediction_go
8624,NPFF,P2RY1,ppi_lr_go,ppi_prediction_go
8625,NPFF,GRM1,ppi_lr_go,ppi_prediction_go
8626,NPFF,GPR17,ppi_lr_go,ppi_prediction_go
8627,NPFF,P2RY6,ppi_lr_go,ppi_prediction_go
8628,NPFF,LTB4R,ppi_lr_go,ppi_prediction_go
8629,NPFF,GPR68,ppi_lr_go,ppi_prediction_go
8630,NPFF,GPRC6A,ppi_lr_go,ppi_prediction_go
8631,NPFF,GPR65,ppi_lr_go,ppi_prediction_go
8632,NPFF,LPAR5,ppi_lr_go,ppi_prediction_go
8633,NPFF,LTB4R2,ppi_lr_go,ppi_prediction_go
8634,NPFF,CYSLTR2,ppi_lr_go,ppi_prediction_go
8635,NPFF,LPAR3,ppi_lr_go,ppi_prediction_go
8636,NPFF,OPN4,ppi_lr_go,ppi_prediction_go
8637,NPFF,GPR132,ppi_lr_go,ppi_prediction_go
8638,NPFF,CYSLTR1,ppi_lr_go,ppi_prediction_go
8639,CCL25,GABBR2,ppi_lr_go,ppi_prediction_go
8640,CCL25,S1PR2,ppi_lr_go,ppi_prediction_go
8641,CCL25,S1PR4,ppi_lr_go,ppi_prediction_go
8642,CCL25,CHRM2,ppi_lr_go,ppi_prediction_go
8643,CCL25,CHRM4,ppi_lr_go,ppi_prediction_go
8644,CCL25,ADRA2A,ppi_lr_go,ppi_prediction_go
8645,CCL25,ADORA3,ppi_lr_go,ppi_prediction_go
8646,CCL25,DRD2,ppi_lr_go,ppi_prediction_go
8647,CCL25,ADRA2B,ppi_lr_go,ppi_prediction_go
8648,CCL25,ADRA2C,ppi_lr_go,ppi_prediction_go
8649,CCL25,S1PR1,ppi_lr_go,ppi_prediction_go
8650,CCL25,CNR1,ppi_lr_go,ppi_prediction_go
8651,CCL25,DRD4,ppi_lr_go,ppi_prediction_go
8652,CCL25,ADORA1,ppi_lr_go,ppi_prediction_go
8653,CCL25,CNR2,ppi_lr_go,ppi_prediction_go
8654,CCL25,DRD3,ppi_lr_go,ppi_prediction_go
8655,CCL25,CASR,ppi_lr_go,ppi_prediction_go
8656,CCL25,PTGER3,ppi_lr_go,ppi_prediction_go
8657,CCL25,HCAR3,ppi_lr_go,ppi_prediction_go
8658,CCL25,P2RY4,ppi_lr_go,ppi_prediction_go
8659,CCL25,TAS2R38,ppi_lr_go,ppi_prediction_go
8660,CCL25,TAS2R39,ppi_lr_go,ppi_prediction_go
8661,CCL25,TAS2R40,ppi_lr_go,ppi_prediction_go
8662,CCL25,TAS2R41,ppi_lr_go,ppi_prediction_go
8663,CCL25,TAS2R31,ppi_lr_go,ppi_prediction_go
8664,CCL25,TAS2R46,ppi_lr_go,ppi_prediction_go
8665,CCL25,TAS2R60,ppi_lr_go,ppi_prediction_go
8666,CCL25,GPR17,ppi_lr_go,ppi_prediction_go
8667,CCL25,GPR18,ppi_lr_go,ppi_prediction_go
8668,CCL25,GRM2,ppi_lr_go,ppi_prediction_go
8669,CCL25,GRM7,ppi_lr_go,ppi_prediction_go
8670,CCL25,GRM3,ppi_lr_go,ppi_prediction_go
8671,CCL25,HCAR2,ppi_lr_go,ppi_prediction_go
8672,CCL25,OXGR1,ppi_lr_go,ppi_prediction_go
8673,CCL25,S1PR3,ppi_lr_go,ppi_prediction_go
8674,CCL25,GPER1,ppi_lr_go,ppi_prediction_go
8675,CCL25,P2RY13,ppi_lr_go,ppi_prediction_go
8676,CCL25,SUCNR1,ppi_lr_go,ppi_prediction_go
8677,CCL25,HCAR1,ppi_lr_go,ppi_prediction_go
8678,CCL25,LPAR5,ppi_lr_go,ppi_prediction_go
8679,CCL25,S1PR5,ppi_lr_go,ppi_prediction_go
8680,CCL25,P2RY12,ppi_lr_go,ppi_prediction_go
8681,CCL25,TAS2R16,ppi_lr_go,ppi_prediction_go
8682,CCL25,TAS2R14,ppi_lr_go,ppi_prediction_go
8683,CCL25,TAS2R13,ppi_lr_go,ppi_prediction_go
8684,CCL25,TAS2R10,ppi_lr_go,ppi_prediction_go
8685,CCL25,TAS2R7,ppi_lr_go,ppi_prediction_go
8686,CCL25,TAS2R4,ppi_lr_go,ppi_prediction_go
8687,CCL25,TAS2R3,ppi_lr_go,ppi_prediction_go
8688,CCL25,TAS2R1,ppi_lr_go,ppi_prediction_go
8689,CCL25,GABBR1,ppi_lr_go,ppi_prediction_go
8690,CCL25,LPAR3,ppi_lr_go,ppi_prediction_go
8691,CCL25,GPR55,ppi_lr_go,ppi_prediction_go
8692,FGF10,FGFRL1,ppi_lr_go,ppi_prediction_go
8693,FLRT2,FGFR1,ppi_lr_go,ppi_prediction_go
8694,FLRT2,ADGRL3,ppi_lr_go,ppi_prediction_go
8695,TNFSF12,CD163,ppi_lr_go,ppi_prediction_go
8696,HCRT,HLA-DQA1,ppi_lr_go,ppi_prediction_go
8697,HCRT,HLA-DQB1,ppi_lr_go,ppi_prediction_go
8698,HCRT,CHRM5,ppi_lr_go,ppi_prediction_go
8699,HCRT,CHRM1,ppi_lr_go,ppi_prediction_go
8700,HCRT,CHRM3,ppi_lr_go,ppi_prediction_go
8701,HCRT,TBXA2R,ppi_lr_go,ppi_prediction_go
8702,HCRT,ADRA1D,ppi_lr_go,ppi_prediction_go
8703,HCRT,PTAFR,ppi_lr_go,ppi_prediction_go
8704,HCRT,PTGER1,ppi_lr_go,ppi_prediction_go
8705,HCRT,ADRA1A,ppi_lr_go,ppi_prediction_go
8706,HCRT,ADRA1B,ppi_lr_go,ppi_prediction_go
8707,HCRT,CASR,ppi_lr_go,ppi_prediction_go
8708,HCRT,P2RY2,ppi_lr_go,ppi_prediction_go
8709,HCRT,GRM5,ppi_lr_go,ppi_prediction_go
8710,HCRT,PTGFR,ppi_lr_go,ppi_prediction_go
8711,HCRT,LPAR6,ppi_lr_go,ppi_prediction_go
8712,HCRT,GPR4,ppi_lr_go,ppi_prediction_go
8713,HCRT,P2RY1,ppi_lr_go,ppi_prediction_go
8714,HCRT,GRM1,ppi_lr_go,ppi_prediction_go
8715,HCRT,GPR17,ppi_lr_go,ppi_prediction_go
8716,HCRT,P2RY6,ppi_lr_go,ppi_prediction_go
8717,HCRT,LTB4R,ppi_lr_go,ppi_prediction_go
8718,HCRT,GPR68,ppi_lr_go,ppi_prediction_go
8719,HCRT,GPRC6A,ppi_lr_go,ppi_prediction_go
8720,HCRT,GPR65,ppi_lr_go,ppi_prediction_go
8721,HCRT,LPAR5,ppi_lr_go,ppi_prediction_go
8722,HCRT,LTB4R2,ppi_lr_go,ppi_prediction_go
8723,HCRT,CYSLTR2,ppi_lr_go,ppi_prediction_go
8724,HCRT,LPAR3,ppi_lr_go,ppi_prediction_go
